p.person_id,p.person_name,job.report_year,job.job_name,job.monthly_salary,job.job_id
129,"Fatmir Gjeka",2010,"SEKRETAR - Postavljena od: SEKRETARIJAT ZA BUDŽET I FINANSIJE - visina mjesecne zarade 890",,2092
129,"Fatmir Gjeka",2010,"SEKRETAR - Postavljena od: SEKRETARIJAT ZA BUDŽET I FINANSIJE - visina mjesecne zarade 890",,2093
10,"Kemal Purišić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1352",,2094
10,"Kemal Purišić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1352",,2095
4,"Slaven Radunović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1570 €",,2096
42,"Žarko Šturanović",2010,"GENERALNI SEKRETAR - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 138. 64 €",,2097
42,"Žarko Šturanović",2010,"GENERALNI SEKRETAR - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 138. 64 €",,2098
42,"Žarko Šturanović",2010,"GENERALNI SEKRETAR - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 138. 64 €",,2099
53,"Milan Obradović",2010,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 130",,2100
53,"Milan Obradović",2010,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 130",,2101
53,"Milan Obradović",2010,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 130",,2102
53,"Milan Obradović",2010,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 130",,2103
59,"Džavid Šabović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1360",,2104
59,"Džavid Šabović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1360",,2105
142,"Slobo Pajović",2012,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade 200",,2106
142,"Slobo Pajović",2012,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade 200",,2107
109,"Ðorðe Pinjatić",2008,"POSLANIK U SKUPŠTINI CG",,2108
44,"Đorđe Pinjatić",2008,"POSLANIK U SKUPŠTINI CG",,2109
96,"Adis Balota",2013,"POMOĆNIK MINISTRA - Postavljena od: MINISTARSTVO ZA INFORMACIONO DRUŠTVO I TELEKOMUNIKACIJE - visina mjesecne zarade 615 €",,2110
96,"Adis Balota",2013,"POMOĆNIK MINISTRA - Postavljena od: MINISTARSTVO ZA INFORMACIONO DRUŠTVO I TELEKOMUNIKACIJE - visina mjesecne zarade 615 €",,2111
147,"Zarija Franović",2015,"ODBORNIK SO BAR - Postavljena od: SO BAR - visina mjesecne zarade 200 €",,2112
147,"Zarija Franović",2015,"ODBORNIK SO BAR - Postavljena od: SO BAR - visina mjesecne zarade 200 €",,2113
40,"Jasmin Sutović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,2114
40,"Jasmin Sutović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,2115
80,"Srða Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2116
164,"Srđa Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2117
80,"Srða Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2118
164,"Srđa Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2119
80,"Srða Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2120
164,"Srđa Božović",2011,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1500 € I 635 €(PENZIJA)",,2121
142,"Slobo Pajović",2007,"POSLANIK U SKUPŠTINI RCG",,2122
142,"Slobo Pajović",2007,"POSLANIK U SKUPŠTINI RCG",,2123
170,"Dragoslav Šćekić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,2124
170,"Dragoslav Šćekić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,2125
170,"Dragoslav Šćekić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,2126
170,"Dragoslav Šćekić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,2127
75,"Jusuf Kalamperović",2010,"MINISTAR UNUTRAŠNJIH POSLOVA I JAVNE UPRAVE - Postavljena od: - visina mjesecne zarade 1452",,2128
75,"Jusuf Kalamperović",2010,"MINISTAR UNUTRAŠNJIH POSLOVA I JAVNE UPRAVE - Postavljena od: - visina mjesecne zarade 1452",,2129
142,"Slobo Pajović",2013,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade 200",,2130
142,"Slobo Pajović",2013,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade 200",,2131
61,"Mehmed Zenka",2007,"POTPREDSJEDNIK OPŠTINE ULCINJ",,2132
189,"Dritan Abazović",2012,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,2133
5,"Zorica Kovačević",2007,"ODBORNIK U SO DANILOVGRAD",,2134
147,"Zarija Franović",2012,"POSLANIK (FUNKCIJA PRESTALA- DECEMBAR.2011god.-USVOJENA U JANUARU 2012 god.) - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade P. PAUŠAL 267 € I ČLANSTVO U R. TIJELIMA 150 €",,2135
147,"Zarija Franović",2012,"POSLANIK (FUNKCIJA PRESTALA- DECEMBAR.2011god.-USVOJENA U JANUARU 2012 god.) - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade P. PAUŠAL 267 € I ČLANSTVO U R. TIJELIMA 150 €",,2136
65,"Ervin Spahić",2006,"POSLANIK U SKUPŠTINI RCG",,2137
65,"Ervin Spahić",2006,"POSLANIK U SKUPŠTINI RCG",,2138
65,"Ervin Spahić",2006,"POSLANIK U SKUPŠTINI RCG",,2139
39,"Milan Roćen",2011,"MINISTAR VANJSKIH POSLOVA - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1179, 40 € + 926(posebna naknada uz zaradu)",,2140
116,"Branka Tanasijević",2012,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1357 €",,2141
116,"Branka Tanasijević",2012,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1357 €",,2142
180,"Neven Gošović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1.518 €",,2143
74,"Dr Petar Ivanović",2013,"MINISTAR POLJOPRIVREDE I RURALNOG RAZVOJA (OD DECEMBRA 2012 GOD) - DO DECEMBRA 2012 DIREKTOR AGENCIJE CRNE GORE ZA PROMOCIJU STRANIH INVESTICIJA) - Postavljena od: AGENCIJA CG ZA PROMOCIJU STRANIH INVESTICIJA - visina mjesecne zarade 500 €",,2144
74,"Dr Petar Ivanović",2013,"MINISTAR POLJOPRIVREDE I RURALNOG RAZVOJA (OD DECEMBRA 2012 GOD) - DO DECEMBRA 2012 DIREKTOR AGENCIJE CRNE GORE ZA PROMOCIJU STRANIH INVESTICIJA) - Postavljena od: AGENCIJA CG ZA PROMOCIJU STRANIH INVESTICIJA - visina mjesecne zarade 500 €",,2145
87,"Miodrag Iličković",2010,"SUDIJA - Postavljena od: USTAVNI SUD CG - visina mjesecne zarade 1200 €",,2146
170,"Dragoslav Šćekić",2014,"PREDSJEDNIK OPŠTINE BERANE - Postavljena od: SO BERANE - visina mjesecne zarade 884,50",,2147
170,"Dragoslav Šćekić",2014,"PREDSJEDNIK OPŠTINE BERANE - Postavljena od: SO BERANE - visina mjesecne zarade 884,50",,2148
170,"Dragoslav Šćekić",2014,"PREDSJEDNIK OPŠTINE BERANE - Postavljena od: SO BERANE - visina mjesecne zarade 884,50",,2149
170,"Dragoslav Šćekić",2014,"PREDSJEDNIK OPŠTINE BERANE - Postavljena od: SO BERANE - visina mjesecne zarade 884,50",,2150
170,"Dragoslav Šćekić",2014,"PREDSJEDNIK OPŠTINE BERANE - Postavljena od: SO BERANE - visina mjesecne zarade 884,50",,2151
24,"Mladen Bojanić",2014,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 212,50 €",,2152
136,"Miloje Pupović",2006,"POSLANIK U SKUPŠTINI RCG",,2153
108,"Vuksan Simonović",2005,"POSLANIK U SKUPŠTINI CRNE GORE",,2154
108,"Vuksan Simonović",2005,"POSLANIK U SKUPŠTINI CRNE GORE",,2155
90,"Vujica Lazović",2014,"POTPREDSJEDNIK VLADE I MINISTAR ZA INFORMACIONO DRUŠTVO TELEKOMUNIKACIJE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 035,73 €",,2156
67,"Emilo Labudović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1338",,2157
67,"Emilo Labudović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1338",,2158
67,"Emilo Labudović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1338",,2159
7,"Saša Pešić",2007,"ODBORNIK SO BERANE",,2160
183,"Saša V Pešić",2007,"ODBORNIK SO BERANE",,2161
103,"Dragan Ðurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2162
104,"Dragan Đurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2163
103,"Dragan Ðurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2164
104,"Dragan Đurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2165
103,"Dragan Ðurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2166
104,"Dragan Đurović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,2167
29,"Boro Vučinić",2005,"MINISTAR ZAŠTITE ŽIVOTNE SREDINE",,2168
29,"Boro Vučinić",2005,"MINISTAR ZAŠTITE ŽIVOTNE SREDINE",,2169
29,"Boro Vučinić",2005,"MINISTAR ZAŠTITE ŽIVOTNE SREDINE",,2170
69,"Veljko Zarubica",2012,"ODBORNIK - Postavljena od: SO NIKŠIĆ - visina mjesecne zarade 100",,2171
69,"Veljko Zarubica",2012,"ODBORNIK - Postavljena od: SO NIKŠIĆ - visina mjesecne zarade 100",,2172
86,"Nikola Gegaj",2015,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1180 €",,2173
157,"Ivana Mrvaljević",2014,"DIREKTOR - Postavljena od: JU GRADSKO POZORIŠTE - PODGORICA - visina mjesecne zarade 758.84 €",,2174
158,"Dr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2175
112,"Mr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2176
158,"Dr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2177
112,"Mr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2178
158,"Dr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2179
112,"Mr Radoje Žugić",2011,"GUVERNER CENTRALNE BANKE CRNE GORE - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 2.821. 54 €(Članstvo u Savjetu CBCG 1.500(umanjenje 10% počev od 01.01.2011.g.))",,2180
25,"Vesko Vukadinović",2010,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 772 €",,2181
73,"Mehmet Bardhi",2010,"POSLANIK - Postavljena od: NA IZBORIMA - visina mjesecne zarade 1409",,2182
59,"Džavid Šabović",2009,"POSLANIK U SKUPŠTINI CG",,2183
59,"Džavid Šabović",2009,"POSLANIK U SKUPŠTINI CG",,2184
71,"Branimir Gvozdenović",2010,"MINISTAR UREĐENJA PROSTORA I ZAŠTITE ŽIVOTNE SREDINE - Postavljena od: MINISTARSTVO UREĐENJA PROSTORA I ZAŠTITE ŽIVOTNE SREDINE - visina mjesecne zarade 1139 €",,2185
71,"Branimir Gvozdenović",2010,"MINISTAR UREĐENJA PROSTORA I ZAŠTITE ŽIVOTNE SREDINE - Postavljena od: MINISTARSTVO UREĐENJA PROSTORA I ZAŠTITE ŽIVOTNE SREDINE - visina mjesecne zarade 1139 €",,2186
75,"Jusuf Kalamperović",2007,"MINISTAR UNUTRAŠNJIH POSLOVA I JAVNE UPRAVE",,2187
75,"Jusuf Kalamperović",2007,"MINISTAR UNUTRAŠNJIH POSLOVA I JAVNE UPRAVE",,2188
144,"Ivan Brajović",2013,"MINISTAR SAOBRAĆAJA I POMORSTVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1028.11 €",,2189
144,"Ivan Brajović",2013,"MINISTAR SAOBRAĆAJA I POMORSTVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1028.11 €",,2190
144,"Ivan Brajović",2013,"MINISTAR SAOBRAĆAJA I POMORSTVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1028.11 €",,2191
118,"Mevludin Nuhodžić",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 628. 28 €",,2192
34,"Omer Adžović",2008,"POSLANIK U SKUPŠTINI CRNE GORE (PROFESIONALNO OD 01. FEBRUARA 2008. GODINE)","425 €",2193
34,"Omer Adžović",2008,"POSLANIK U SKUPŠTINI CRNE GORE (PROFESIONALNO OD 01. FEBRUARA 2008. GODINE)","165 € (PORODIČNA PENZIJA)",2194
21,"Nebojša Medojević",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2195
21,"Nebojša Medojević",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2196
72,"Obrad Stanišić",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1150 €",,2197
68,"Obrad Gojković",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 450 €+150 € (odbor 1))=580 €",,2198
3,"Radosav Nišavić",2014,"ODBORNIK - Postavljena od: SO - visina mjesecne zarade 130 €",,2199
3,"Radosav Nišavić",2014,"ODBORNIK - Postavljena od: SO - visina mjesecne zarade 130 €",,2200
45,"Branko Radulović",2007,"POSLANIK U SKUPŠTINI RCG","270 EURA",2201
45,"Branko Radulović",2007,"POSLANIK U SKUPŠTINI RCG",,2202
34,"Omer Adžović",2007,"POSLANIK U SKUPŠTINI RCG",,2203
34,"Omer Adžović",2007,"POSLANIK U SKUPŠTINI RCG","280 EURA",2204
141,"Drago Čantrić",2015,"ODBORNIK - Postavljena od: SO BERANE - visina mjesecne zarade 110 €",,2205
117,"Dragoslav Minić",2013,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 812.35 €",,2206
117,"Dragoslav Minić",2013,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 812.35 €",,2207
105,"Predrag Nenezić",2012,"MINISTAR TURIZMA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1023.11 €",,2208
26,"Niko Martinović",2014,"VD DIREKTOR - Postavljena od: JU MUZEJI I GALERIJE - PODGORICA - visina mjesecne zarade 942,31 €",,2209
55,"Duško Marković",2015,"POTPREDSJEDNIK VLADE I MINISTAR PRAVDE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1051,56 €",,2210
117,"Dragoslav Minić",2008,"POMOĆNIK DIREKTORA UPRAVE POLICIJE",,2211
117,"Dragoslav Minić",2008,"POMOĆNIK DIREKTORA UPRAVE POLICIJE",,2212
130,"Strahinja Bulajić",2011,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 338 €",,2213
130,"Strahinja Bulajić",2011,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 338 €",,2214
56,"Suad Numanović",2006,"MINISTAR BEZ PORTFELJA U VLADI RCG",,2215
56,"Suad Numanović",2006,"MINISTAR BEZ PORTFELJA U VLADI RCG",,2216
56,"Suad Numanović",2006,"MINISTAR BEZ PORTFELJA U VLADI RCG",,2217
56,"Suad Numanović",2006,"MINISTAR BEZ PORTFELJA U VLADI RCG",,2218
3,"Radosav Nišavić",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 930 €",,2219
3,"Radosav Nišavić",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 930 €",,2220
26,"Niko Martinović",2015,"VD DIREKTOR - Postavljena od: JU MUZEJI I GALERIJE - PODGORICA - visina mjesecne zarade 942,31 €",,2221
76,"Mr Milutin Simović",2015,"POSLANIK-POTPREDSJEDNIK SKUPŠTINE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 550,69 €",,2222
76,"Mr Milutin Simović",2015,"POSLANIK-POTPREDSJEDNIK SKUPŠTINE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 550,69 €",,2223
165,"Svetlana Sovilj",2015,"JU DJEČJI DOM MLADOST-BIJELA - Postavljena od: MINISTARSTVO RADA I SOCIJALNOG STARANJA - visina mjesecne zarade nema",,2224
77,"Raško Konjević",2014,"MINISTAR UNUTRAŠNJIH POSLOVA - Postavljena od: VLADA CG - visina mjesecne zarade 897,66 €",,2225
123,"Svetozar Marović",2011,"POTPREDSJEDNIK VLADE CG - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1100 €(+ dodatak na zaradu - 926- dopis od 22.03.2011)",,2226
122,"Radivoje Nikčević",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2227
122,"Radivoje Nikčević",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2228
122,"Radivoje Nikčević",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2229
83,"Miraš Radović",2005,"SUDIJA VRHOVNOG SUDA",,2230
83,"Miraš Radović",2005,"SUDIJA VRHOVNOG SUDA",,2231
83,"Miraš Radović",2005,"SUDIJA VRHOVNOG SUDA",,2232
37,"Milan Knežević",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,2233
46,"Željko Šturanović",2009,"POTPREDSJEDNIK SKUPŠTINE CRNE GORE",,2234
10,"Kemal Purišić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1410.47 € + 225 €",,2235
10,"Kemal Purišić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1410.47 € + 225 €",,2236
80,"Srða Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2237
164,"Srđa Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2238
80,"Srða Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2239
164,"Srđa Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2240
80,"Srða Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2241
164,"Srđa Božović",2012,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 1000 € ( DO DECEMBRA 1500 €) + 646 € (PENZIJA)",,2242
121,"Krsto Pavićević",2007,"BIVŠI POSLANIK U SKUPŠTINI RCG",,2243
135,"Miloš Bigović",2013,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 162,50 €",,2244
66,"Aleksandar Damjanović",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2245
66,"Aleksandar Damjanović",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,2246
168,"Srđan Perić",2015,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1115 €",,2247
81,"Slavoljub Stijepović",2014,"MINISTAR PROSVJETE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1.026,91 €",,2248
81,"Slavoljub Stijepović",2014,"MINISTAR PROSVJETE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1.026,91 €",,2249
90,"Vujica Lazović",2010,"POTPREDSJEDNIK VLADE I MINISTAR ZA INF. DRUŠ. - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1300 €",,2250
19,"Sanja Vlahović",2011,"MINISTAR NAUKE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1271.07 €",,2251
56,"Suad Numanović",2014,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 988.32 €",,2252
56,"Suad Numanović",2014,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 988.32 €",,2253
56,"Suad Numanović",2014,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 988.32 €",,2254
101,"Milo Ðukanović",2010,"PREDSJEDNIK VLADE CRNE GORE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 256. 34 €",,2255
15,"Milo Đukanović",2010,"PREDSJEDNIK VLADE CRNE GORE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 256. 34 €",,2256
118,"Mevludin Nuhodžić",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 698,015 €",,2257
122,"Radivoje Nikčević",2014,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1295,50 €",,2258
122,"Radivoje Nikčević",2014,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1295,50 €",,2259
93,"Redžep Taganović",2005,"POSLANIK U SKUPŠTINI CG",,2260
93,"Redžep Taganović",2005,"POSLANIK U SKUPŠTINI CG",,2261
179,"Jelisava Kalezić",2012,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 790 €",,2262
179,"Jelisava Kalezić",2012,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 790 €",,2263
158,"Dr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2264
112,"Mr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2265
158,"Dr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2266
112,"Mr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2267
158,"Dr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2268
112,"Mr Radoje Žugić",2006,"POSLANIK U SKUPŠTINI ZAJEDNICE SCG",,2269
153,"Jovanka Matković",2012,"POTPREDSJEDNIK OPŠTINE - Postavljena od: OPŠTINA HERCEG NOVI - visina mjesecne zarade 1000 €",,2270
121,"Krsto Pavićević",2006,"POSLANIK U SKUPŠTINI RCG",,2271
7,"Saša Pešić",2008,"ODBORNIK SO BERANE",,2272
183,"Saša V Pešić",2008,"ODBORNIK SO BERANE",,2273
39,"Milan Roćen",2010,"MINISTAR INOSTRANIH POSLOVA - Postavljena od: MINISTARSTVO INOSTRANIH POSLOVA - visina mjesecne zarade 1222,84 €",,2274
79,"Hajran Kalač",2015,"DIREKTOR DOMA ZDRAVLJA - Postavljena od: UPRAVNI ODBOR DZ - visina mjesecne zarade 1.067 €",,2275
79,"Hajran Kalač",2015,"DIREKTOR DOMA ZDRAVLJA - Postavljena od: UPRAVNI ODBOR DZ - visina mjesecne zarade 1.067 €",,2276
73,"Mehmet Bardhi",2009,"P0SLANIK - SKUPŠTINA CRNE GORE",,2277
91,"Ferhat Dinoša",2010,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 0",,2278
91,"Ferhat Dinoša",2010,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 0",,2279
91,"Ferhat Dinoša",2010,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 0",,2280
